puma_geoid,STATEFIP,mean_val_2007,mean_val_2009,mean_val_2019,mean_val_2021,med_val_2007,med_val_2009,med_val_2019,med_val_2021,med_inc_2007,med_inc_2009,med_inc_2019,med_inc_2021,n_hh_2007,n_hh_2009,n_hh_2019,n_hh_2021,pct_chg_0709,pct_chg_1921,pct_chg_0721,abs_gain_0721,recovered_07,decimated
2101901,21,214220.64451348892,218585.85803288734,329383.6822219953,358014.8360327724,137500,160000,220000,265000,65000,72000,98200,91260,552,522,577,582,2.0377184137934696,8.692341289536156,67.12433894774746,143794.19151928346,1,FALSE
2101902,21,241869.80907025898,215762.8112375902,282513.7515451174,312236.57688060356,187500,170000,220000,250000,80340,85300,101150,105800,1109,1139,1244,1324,-10.793822483683831,10.520841967134976,29.09282811312108,70366.76781034458,1,TRUE
2102000,21,162660.98951911222,174545.71786358466,198667.59832817936,281888.4933820807,137500,140000,160000,200000,66000,70700,84800,84600,995,955,912,935,7.306440456072612,41.88951583157943,73.29815477912089,119227.50386296847,1,FALSE
2102100,21,104828.45049774184,105858.91501073957,237799.1743601291,209476.8223227679,85000,80000,150000,190000,47230,41000,74350,73400,1027,1043,804,894,0.9830008057020042,-11.91019780180949,99.82821584039375,104648.37182502606,1,FALSE
2102200,21,99334.22211449117,114704.66402161068,190383.7153882816,214143.8145197109,85000,85000,160000,185000,50800,47300,75000,77200,1154,1054,694,776,15.473460787163313,12.480111065681923,115.57909244297687,114809.59240521972,1,FALSE
2102300,21,183483.55076709267,198526.08616638757,226903.660324826,251330.53592547253,137500,150000,190000,225000,71000,69040,90400,86030,890,927,1119,1142,8.1983018839598,10.765306987854679,36.97714856439766,67846.98515837986,1,FALSE
2102400,21,206998.00375241195,188355.27070347284,208057.28250333766,247229.39429787302,162500,150000,175000,225000,75500,72300,106000,104500,1225,1227,1157,1175,-9.006238084903218,18.82756100782339,19.43564180144529,40231.390545461065,1,FALSE
2102500,21,192272.15558103335,181059.72784492184,233219.95782911623,266505.6208759274,162500,165000,200000,225000,78390,74000,109600,117000,1183,1386,792,802,-5.831540038768649,14.272218963010044,38.60853646258116,74233.46529489403,1,FALSE
2200101,22,117811.38776327751,129665.80438867673,221432.234396095,270316.3948649125,85000,116000,170000,200000,47000,61250,80000,74000,720,767,625,600,10.062199291989247,22.076352434476252,129.4484429706138,152505.00710163498,1,FALSE
2200200,22,137972.78004147604,150579.36671016947,177934.36946041163,205389.78321740593,112500,132000,165000,185000,62000,70400,70000,70200,1027,1214,1030,1006,9.137009970302666,15.430078989378616,48.862538796176786,67417.00317592989,1,FALSE
2200300,22,107983.67493508646,111030.62469810038,148739.2184373623,194819.26238613643,85000,85000,120000,150000,50230,53700,59200,67060,1960,2072,1592,2051,2.821676299538401,30.98042630106973,80.41547715731151,86835.58745104997,1,FALSE
2200400,22,140321.72060347805,146262.25640003543,216983.78644000264,222250.56178196633,112500,125000,150000,200000,56800,66000,80000,73000,897,953,889,843,4.2335112276339455,2.4272667688099276,58.386428577228806,81928.84117848828,1,FALSE
2200500,22,88912.43973383264,87656.07161779849,155584.47321478656,138068.95675275245,75000,75000,100000,100000,40200,52000,55000,50100,1167,1181,1257,1247,-1.4130397498878693,-11.257882036759343,55.28643367123234,49156.51701891981,1,FALSE
2200600,22,98140.10346623983,102751.7226498717,147217.34045429958,157687.8847065244,75000,85000,100000,140000,41400,50000,59500,56100,1165,981,998,938,4.69901601970317,7.112303632108591,60.676297596088226,59547.781240284574,1,FALSE
2200700,22,140732.2428529325,133335.08811230585,159315.62103997078,188441.61721123444,112500,115000,130000,175000,62000,60000,71800,69300,1572,1013,1486,1445,-5.2561904725392665,18.28194622795728,33.900812913327194,47709.374358301924,1,FALSE
2200800,22,98428.26972768833,101063.4138883617,178320.63258412122,219656.70028803984,85000,85000,150000,190000,54000,56800,84130,84000,1983,1862,1215,1186,2.6772228831856557,23.18075429909586,123.16424020836912,121228.43056035151,1,FALSE
2200900,22,138391.98575720144,130873.32450950998,180414.98601054188,228929.80922511467,112500,100000,150000,200000,57870,68500,81000,75000,1349,1449,887,717,-5.43287330299776,26.890683688403808,65.42129081575229,90537.82346791323,1,FALSE
2201000,22,193109.6641228214,205743.9945245599,145700.4167363762,198092.71556860124,162500,180000,108000,150000,75000,67100,54000,64000,666,645,767,750,6.5425676436901785,35.95892174215349,2.5804257225627567,4983.051445779827,1,FALSE
2201100,22,139535.37350243397,152749.7072191371,182185.89606864125,170209.99619226521,112500,140000,160000,170000,63300,68700,74500,65000,1021,1135,779,782,9.470239255476418,-6.573450598977175,21.983402430421112,30674.622689831245,1,FALSE
2201200,22,117801.86749331694,100089.84766804088,186075.98930405625,204882.858656236,95000,76000,160000,195000,50000,49100,81900,70200,862,931,601,604,-15.035432121889652,10.107090883955218,73.921571037793,87080.99116291906,1,TRUE
2201300,22,142527.24057834846,137344.92397439707,133830.2372905963,162837.69676283156,112500,120000,108000,140000,50900,60000,64000,69000,771,800,1260,1187,-3.6360183379138844,21.6748173353747,14.25022760706454,20310.456184483104,1,FALSE
2201501,22,93763.9868861806,104850.8570044213,252910.3384137031,287584.5289050536,85000,85000,190000,200000,40000,50000,85800,87400,387,363,809,764,11.824230694988433,13.710072395155123,206.71107154834436,193820.54201887303,1,FALSE
2201502,22,247101.38648180242,276350.5148641573,222838.08275170633,221106.33625117235,187500,195000,190000,200000,76000,94200,94500,70150,631,729,641,605,11.836893672998032,-0.7771322025165449,-10.519993675771806,-25995.050230630062,0,FALSE
2201600,22,183632.67674260182,164341.52980174593,216467.24510426863,238796.40210453523,162500,150000,213000,210000,74000,78000,98000,95000,1724,1761,698,639,-10.505290933539197,10.31525900812893,30.04025554735908,55163.72536193341,1,TRUE
2201700,22,198410.99971957383,171802.095610768,178829.32535419156,232382.1486688529,162500,141000,175000,200000,47900,58500,82000,91200,606,716,820,771,-13.41100248797384,29.946331905348273,17.12160565557985,33971.14894927907,1,TRUE
2202100,22,129069.20289430169,113364.21802402931,185828.7313279289,237759.24103472297,112500,100000,165000,200000,49500,63000,75000,78000,803,871,641,580,-12.16787933767099,27.945360943756953,84.21066815561768,108690.03814042128,1,TRUE
2202200,22,140882.59161979335,141250.5576035741,331240.1986100244,311815.82258444204,112500,140000,275000,295000,67500,69000,88000,99200,761,759,995,994,0.2611862683317104,-5.864136088280478,121.33027153983258,170933.23096464868,1,FALSE
2202300,22,97289.73825511716,119250.0064448562,254203.81262387804,282432.34201588936,75000,100000,200000,225000,50000,64400,92000,90000,800,755,820,847,22.572029263922907,11.104683718406093,190.3002383203906,185142.6037607722,1,FALSE
2202400,22,176143.9911360425,172181.93313838614,358522.6789302391,314515.6573520497,162500,165000,200000,225000,69000,78600,84400,73000,910,943,1133,1235,-2.249329069985875,-12.274543331400306,78.55599576436173,138371.66621600723,1,FALSE
2202500,22,129021.79058144911,127475.52899730206,192292.07277079043,227101.56129900078,112500,100000,170000,190000,56000,66100,75800,79000,887,915,922,861,-1.1984499495617582,18.10240434076697,76.01798911295971,98079.77071755167,1,FALSE
2300100,23,292292.9227504186,318337.1035063926,127612.75240096837,232632.4267809598,225000,225000,98000,150000,66300,71700,55000,67200,1148,1201,1471,1483,8.910301525915658,82.29559538847036,-20.411200999348644,-59660.4959694588,0,FALSE
2300200,23,267677.192725676,265959.60945879226,151477.6854401566,199388.65741113562,225000,250000,135000,170000,70000,71000,64270,69000,403,482,1668,1643,-0.6416621638153432,31.629062611936273,-25.511525512942978,-68288.53531454038,0,FALSE
2300300,23,333184.702744696,304295.998391141,155267.47052263346,227386.79083726887,275000,255000,150000,200000,85000,84000,77000,92000,854,813,1187,1231,-8.670477400545927,46.44844156466278,-31.753532210779547,-105797.91190742713,0,FALSE
2300400,23,266852.4666125019,233031.77634513238,200135.6477310311,225929.7287709227,225000,200000,180000,200000,67500,65000,80400,80000,742,770,777,848,-12.673928293299507,12.888299177244587,-15.33534179431189,-40922.73784157919,0,TRUE
2300500,23,221717.61417509482,247336.3957490737,257446.68118835843,332399.0964800368,187500,200000,180000,250000,55000,60000,74000,83200,1311,1292,1947,1985,11.554689359839148,29.113762486936135,49.920022239430466,110681.48230494198,1,FALSE
2300600,23,167883.70854882873,175741.44572397784,187511.53731744975,231225.44637055905,162500,150000,174000,225000,63200,62000,87200,82300,815,788,543,573,4.680464378033265,23.312650345937566,37.72953216798131,63341.73782173032,1,FALSE
2300700,23,183042.19006007645,161766.0641656266,293512.74310595065,407164.95913160057,162500,160000,275000,300000,65000,65600,100000,87900,602,531,634,740,-11.623618515199583,38.72139070453386,122.44322961715251,224122.76907152412,1,TRUE
2300800,23,155920.94103587195,157446.41691076325,317128.0799988514,341169.3792979575,137500,140000,250000,310000,50300,52900,88100,98600,1341,1323,1017,1168,0.9783649744265861,7.5809431000853635,118.80920999538247,185248.43826208558,1,FALSE
2300900,23,150621.32734855884,156978.91481913652,405992.40308345435,398775.56628433755,112500,135000,329000,361000,48000,59000,125000,125000,1446,1415,681,686,4.220907877053382,-1.7775792710173786,164.75371934647413,248154.2389357787,1,FALSE
2301000,23,113375.8934125503,105657.28613569321,343951.31361922715,410519.101020455,95000,90000,300000,350000,51800,46260,100000,113000,1520,1424,509,483,-6.8079792313263185,19.353840141143355,262.0867617127963,297143.2076079047,1,FALSE
2400100,24,160411.22854305574,174298.243815731,181943.5188783594,211047.9590193695,137500,130000,150000,170000,52700,56300,74800,77000,1024,969,1000,1046,8.657134166233172,15.996414887670845,31.566824178222934,50636.730476313765,1,FALSE
2400200,24,304482.2651401669,245599.1717580949,243491.19206970578,299191.5206618556,275000,215000,210000,250000,79500,73200,93030,96900,1187,1110,1053,1028,-19.338759633493098,22.875705736495025,-1.737619915523081,-5290.7444783113315,0,TRUE
2400400,24,430321.15902964957,375379.8254728291,380748.68720328395,424065.86250425794,350000,350000,350000,400000,100000,104000,127000,129900,1714,1580,1790,1803,-12.767518492632371,11.37684166927848,-1.4536344295727828,-6255.296525391634,0,TRUE
2400501,24,514056.6815872856,573009.0096620859,548308.7866875776,538432.5478236761,450000,450000,450000,500000,107500,120000,144010,150000,1192,1222,1303,1172,11.468059882573543,-1.8012184199281995,4.741863516125037,24375.866236390546,1,FALSE
2400502,24,335498.92023685126,280559.88261528104,293088.82360926754,304316.0852063066,275000,250000,270000,300000,86000,90000,109200,115000,717,688,534,577,-16.375324720206272,3.8306686207887366,-9.294466583835979,-31182.835030544666,0,TRUE
2400503,24,381867.475678312,391076.91992683394,401742.5242199507,476400.83031848643,350000,325000,340000,400000,105000,99000,122000,131100,951,941,965,1072,2.4116859473730194,18.583620502583617,24.75553972546487,94533.35464017442,1,FALSE
2400504,24,315887.18780362344,295108.62935474335,323762.19503085176,364730.1159637685,275000,250000,255000,300000,87000,93000,114000,110000,848,786,865,868,-6.577841473519158,12.653707431472306,15.462142830088153,48842.928160145064,1,FALSE
2400505,24,303436.0349745752,264282.96580166236,278639.9179828207,319453.92445397866,275000,250000,260000,300000,83000,84500,100300,108000,915,883,827,817,-12.903236484814165,14.64758056441658,5.278835613820743,16017.889479403442,1,TRUE
2400506,24,229314.57452147108,212584.06227883935,223589.91345236474,252927.47321036118,187500,180000,183000,225000,61500,69000,89800,88600,839,831,770,719,-7.2958782831595475,13.121146345560321,10.297164381359103,23612.898688890098,1,FALSE
2400507,24,294736.9556000643,280030.7559643576,288586.7896576682,331315.56991705846,275000,250000,250000,319000,79400,80600,100200,116000,756,735,763,828,-4.989601526474991,14.806214903349051,12.41059650715418,36578.61431699415,1,FALSE
2400601,24,425586.12022890925,375408.1685452366,395586.99173345644,429676.95870798343,350000,325000,370000,400000,97900,106070,130000,137000,1241,1218,1367,1423,-11.790316765190449,8.617565209903706,0.9612245993534404,4090.838479074184,1,TRUE
2400602,24,276646.9246468446,259045.8483049972,267424.44487259764,284681.4142464931,225000,250000,250000,275000,84600,82000,107800,101600,792,821,808,807,-6.362288814276966,6.453026155524692,2.9042396223651985,8034.489599648456,1,FALSE
2400700,24,294236.8774004755,330363.9213924761,290189.03260217345,304654.67638601625,275000,270000,270000,300000,80000,80000,99700,84000,1023,994,725,748,12.278217574620797,4.9849036864443,3.540616348834293,10417.79898554075,1,FALSE
2400801,24,240191.60368445914,188235.69102952734,239134.02114566404,258126.9894463738,187500,180000,180000,200000,71900,68100,88300,82300,470,461,509,608,-21.631027836920783,7.942394900448125,7.467116038525835,17935.38576191466,1,TRUE
2400802,24,326817.7900892582,257190.59426398875,350186.53765836003,367811.0281990658,225000,200000,250000,280000,91960,72000,113100,123310,510,565,589,620,-21.304591713398885,5.032886374946871,12.54314769664522,40993.2381098076,1,TRUE
2400803,24,180725.86922677737,173560.23276390118,179281.23786515687,214521.24316156952,162500,160000,160000,190000,64100,60400,80800,85000,744,640,611,593,-3.964920181894189,19.656270625997006,18.699798805441205,33795.37393479215,1,FALSE
2400804,24,222685.84258040247,205551.56290123024,259346.44869259503,282433.10867015045,187500,190000,244000,240000,64000,63400,86000,90000,481,471,549,556,-7.694373149467626,8.90186084827411,26.830293923232123,59747.26608974798,1,FALSE
2400805,24,141016.28505920412,169895.05952805304,211374.51771501644,218607.8465381157,95000,92000,170000,170000,44600,56000,76300,75000,310,305,521,566,20.479035067988416,3.4220439158382963,55.02312122769057,77591.56147891158,1,FALSE
2400901,24,631109.9502353248,599339.1741879907,606297.6226873595,760461.9688683214,625000,550000,590000,630000,149130,167020,193000,193000,1200,1024,1210,1334,-5.034111098309821,25.427173126234997,20.49595614595595,129352.0186329966,1,FALSE
2400902,24,450989.99973020854,413138.47963180754,433978.6077630897,486760.8671297334,450000,400000,410000,459000,116000,124000,157000,158000,1148,1149,1188,1421,-8.392984350217201,12.162410409744822,7.931632058565314,35770.86739952484,1,FALSE
2401001,24,651861.5936438687,625497.8108302461,604019.7011720497,675862.7322293232,625000,500000,550000,580000,150000,139400,179100,175000,1272,1328,1452,1616,-4.044383511881808,11.894153604239747,3.6819378253732626,24001.13858545455,1,FALSE
2401002,24,410438.66851945425,322253.3361575937,360016.5314134484,383986.19377616624,350000,300000,325000,370000,90000,102900,119300,121000,834,896,778,780,-21.485629675187557,6.657933808931325,-6.444927530514635,-26452.47474328801,0,TRUE
2401003,24,590073.3566294103,504713.61502347415,612154.7073318146,645527.549601154,625000,450000,533000,560000,129328,135200,152100,165000,1331,1198,1341,1550,-14.4659542151715,5.451700668087805,9.397847292836035,55454.19297174376,1,TRUE
2401004,24,790505.8122228413,1044983.8329310698,1005274.314844112,1073051.6674660724,875000,850000,800000,850000,190000,187000,256000,254800,1810,1724,1930,2139,32.19179628707042,6.742174908991938,35.742413385770554,282545.85524323105,1,FALSE
2401005,24,487474.1621607996,443238.11929915263,468044.0273144614,504241.5249234805,450000,375000,400000,460000,92500,103000,135000,141000,976,1102,1123,1170,-9.074541031172673,7.733780477172791,3.4396413316261034,16767.362762680918,1,FALSE
2401006,24,549716.8868817999,438362.40083494526,470637.97849023907,519534.1986621095,625000,400000,425000,500000,119000,114800,140000,146900,870,886,789,807,-20.256697348065654,10.389348587788167,-5.490587780720713,-30182.688219690404,0,TRUE
2401007,24,523098.0400734972,457207.5374201216,551003.7493704415,576161.4562445848,450000,420000,500000,530000,113000,123590,175000,181000,636,659,724,789,-12.59620522457277,4.565795950188646,10.14406709756204,53063.416171087534,1,TRUE
2401101,24,371425.3973889769,296762.5214899714,366027.1273570957,436176.5991349876,350000,300000,335000,370000,75500,85400,117500,125100,463,512,457,527,-20.101715290302153,19.165101855812495,17.43316482965212,64751.201746010745,1,TRUE
