county_geoid,h2007,fhfa_rec_0709,fhfa_covid_1921,fhfa_trough_1221
04025,459.26,-24.86608892566302,24.143116736637648,118.7720848056537
04027,426.75,-20.07498535442297,25.472547254725477,68.17976172522997
05001,213.56,4.008241243678601,9.10039657691506,21.057019778590956
05003,163.34,3.5386310762826056,6.43074981596381,20.039141264381442
05005,220.84,-2.60369498279297,15.78852805102635,27.784662667922454
05007,354.69,-9.712706870788567,21.94227242011777,77.90296457995916
05009,148.88,0.29554003224072645,16.658446362515413,34.6378255300982
05011,109.97,9.620805674274791,32.16317955003063,57.55583385514507
05015,148.15,-2.5447181910226213,12.481988472622474,38.79834049488813
05017,105.19,-1.1122730297556838,9.609240599655955,22.337021120965538
05019,194.17,0.26780656126075275,10.043749418225811,23.01128973518547
05023,213.06,3.7970524734816546,14.983366600133085,20.892598983351206
05025,129.41,-0.5486438451433484,11.734083714386223,32.557169086963796
05027,174.53,2.5955423136423628,10.477835348301667,27.91201466422264
05029,142.97,0.3077568720710522,6.678743961352662,28.8548504741065
05031,238.74,1.7801792745245848,12.322649352433967,31.36727068182732
05033,289.84,0.1345569969638527,15.295374751946266,33.80456349206349
05035,291.14,-2.0711685099951804,14.595983185427365,27.5539381336106
05037,179.41,0.25082213923417473,18.010853796142044,26.902409429710517
05041,123.33,-4.046055298791851,7.3010879538602635,41.822591822591825
05043,155.86,3.0411908122674136,9.90356650849533,29.587293947780058
05045,266.13,1.6044790140157028,12.940725600408776,31.46468401486988
05047,135.96,0.8826125330979595,12.059559720172008,32.483496471659464
05049,134.52,-0.921796015462395,8.32676460050159,15.936804969706264
05051,207.96,-1.7695710713598767,15.73638197713516,35.072205943909566
05053,153.27,-0.7372610426045645,14.026632847178199,25.144408100772498
05055,167.13,2.369413031771672,11.684362934362946,36.60566706021251
05057,131.18,2.4775118158255838,17.63631253513209,28.675735915763557
05059,155.45,-2.2129302026374975,10.338290183067734,26.418680423567764
05061,138.22,2.8432933005353878,15.046149955746602,39.9953842603277
05063,182.51,-1.1287052764232142,9.309783413093896,23.287518780257077
05065,142.63,-3.779008623711688,24.399343381584828,32.86579534587184
05067,133.67,3.1794718336201067,1.718575097122521,14.55691509084167
05069,247.67,-0.08882787580247742,12.767933142459187,23.788490125291982
05071,129.01,4.65080226339043,9.875134689738218,31.825095057034215
05075,127.04,-1.109886649874059,9.408415058525765,33.82865103320174
05079,129.09,-0.3408474707568332,11.010577290684331,32.982215098084126
05081,122.63,-1.8266329609394116,6.089528162387414,32.01739712278353
05083,139.23,2.169072757308066,8.059578476392314,34.49842456217485
05085,162.75,-0.780337941628273,12.611472297336167,22.984605717876217
05087,135.81,-9.66055518739416,16.922270284440934,52.81822854205929
05089,153.12,-0.8816614420062652,17.579419216526993,30.030893023924143
05091,163.34,3.336598506183419,18.557540591438904,36.128806031207986
05093,229.99,1.9913909300404375,11.252305800368934,18.102697998259345
05097,134.79,-4.911343571481563,26.77793000373645,53.54099102496419
05101,120.16,6.175099866844214,17.09534211824395,37.85465405674464
05103,151.1,-1.9523494374586337,11.221178479931693,33.097152200572296
05105,113.34,2.038115404976182,11.85092780290038,32.42869011354197
05107,154,-6.551948051948053,-1.9607843137254832,15.250124884036254
05109,121.43,-2.4293831837272517,7.775884107371134,33.36555360281197
05111,138.77,0.07206168480218267,14.58308622939153,42.013965453877255
05113,135.22,6.32302913770153,11.230549946549463,36.09213777067286
05115,212.78,0.07519503712754005,11.976993802908176,29.641266119577956
05119,417.32,-0.9033834946803321,11.790441503064763,24.6675087302177
05121,123.59,4.5715672789060635,12.122196945076368,34.0430491879711
05123,125.4,-1.060606060606073,17.611166833834837,18.025499077336015
05125,197.74,-1.082229189845263,12.125109080053287,27.863614937411608
05127,107.17,6.074461136512088,4.975541579315168,38.40058964437072
05131,340.94,2.1294069337713273,14.273168715776418,31.285794830707147
05133,127.29,-0.8641684342839295,17.28363379739526,43.05501212927459
05135,144.01,-1.3332407471703278,20.401770514130078,31.1938858796468
05137,144.11,-4.1565470820900785,16.146503283460834,23.914770675334076
05139,158.88,3.2288519637462265,9.631980401982055,22.387966933930016
05141,132.34,4.624452168656501,14.734027582324805,21.886679623262072
05143,454.12,-9.206817581256054,18.025304754751858,65.35898335266978
