puma_geoid,state_fips,puma_code,puma_name
4701000,47,01000,Hawkins & Sullivan (Northwest) Counties--Kingsport City PUMA
4701100,47,01100,Sullivan County (Southeast)--Bristol City PUMA
4701200,47,01200,"Greene, Carter, Unicoi & Johnson Counties PUMA"
4701400,47,01400,"Hamblen, Cocke & Grainger Counties PUMA"
4701300,47,01300,Washington County--Johnson City PUMA
4703205,47,03205,"Memphis (East), Lakeland Cities & Arlington Town (South) PUMA"
4703207,47,03207,Memphis City (Southeast) PUMA
4703203,47,03203,Memphis (North) & Bartlett (Southwest) Cities PUMA
4702502,47,02502,Nashville-Davidson (North) PUMA
4702300,47,02300,Wilson County--Lebanon & Mount Juliet Cities PUMA
4701601,47,01601,"Anderson, Union & Knox (North) Counties--Oak Ridge (East) & Clinton Cities PUMA"
4702700,47,02700,"Maury, Bedford & Marshall Counties PUMA"
4703000,47,03000,Madison & Chester Counties--Jackson City PUMA
4703202,47,03202,Memphis City (Central Midtown) PUMA
4701800,47,01800,"Roane, Loudon & Monroe Counties--Oak Ridge City (West) PUMA"
4701900,47,01900,"Bradley, McMinn & Polk Counties--Cleveland City PUMA"
4702003,47,02003,Hamilton County (North)--Soddy-Daisy City PUMA
4702001,47,02001,Chattanooga City (South & Central) PUMA
4702002,47,02002,Hamilton County (South)--Chattanooga (North) & Red Bank Cities PUMA
4702100,47,02100,"Rhea, Marion, Sequatchie, Grundy, Bledsoe & Meigs Counties PUMA"
4702200,47,02200,"Coffee, Franklin, Lincoln & Moore Counties PUMA"
4702800,47,02800,"Lawrence, Giles, Wayne, Lewis & Perry Counties PUMA"
4702900,47,02900,"Henderson, Hardeman, McNairy, Hardin, Haywood & Decatur Counties PUMA"
4703206,47,03206,Shelby County (Southeast)--Collierville Town & Germantown City PUMA
4700800,47,00800,"Cumberland, White, Fentress & Van Buren Counties PUMA"
4702600,47,02600,Williamson County--Franklin & Brentwood Cities PUMA
4702501,47,02501,Nashville-Davidson (East) PUMA
4702402,47,02402,Rutherford County (South)--Murfreesboro City PUMA
4702504,47,02504,Nashville-Davidson (Southeast) PUMA
4701603,47,01603,Knoxville City PUMA
4701602,47,01602,Knox County (East) PUMA
4701604,47,01604,Knox County (West)--Farragut Town PUMA
4702505,47,02505,Nashville-Davidson (Southwest) PUMA
4702503,47,02503,Nashville-Davidson (Central) PUMA
4702401,47,02401,Rutherford County (North)--Smyrna Town & La Vergne City PUMA
4803601,48,03601,Brazos Valley COG (Outside Brazos County) & Milam County PUMA
4804501,48,04501,Houston-Galveston Area Council--Montgomery County (Northeast)--Conroe City (East) PUMA
4804504,48,04504,Houston-Galveston Area Council--Montgomery County (Southeast) PUMA
4804625,48,04625,"Harris County (North)--Houston (North), Humble Cities & Atascocita PUMA"
4804602,48,04602,Houston City (East Central)--East of I-45 & Inside Loop I-610 PUMA
4804618,48,04618,Houston City (Southeast)--West of Pasadena City & Outside Loop I-610 PUMA
4804619,48,04619,Houston (Southeast) & South Houston Cities--Inside Beltway TX-8 PUMA
4804901,48,04901,Fort Bend County (East)--Missouri City PUMA
4804902,48,04902,Fort Bend County (Northeast)--Sugar Land & Stafford Cities PUMA
4804903,48,04903,"Fort Bend County (Central)--Rosenberg City, Pecan Grove & New Territory PUMA"
4805100,48,05100,"Capital Area COG (East)--Bastrop, Caldwell, Fayette & Lee Counties PUMA"
4805700,48,05700,Alamo Area COG (Northeast)--Guadalupe County PUMA
4805903,48,05903,San Antonio City (Southeast)--Inside Loop I-410 PUMA
4805906,48,05906,San Antonio City (Southwest)--Inside Loop I-410 PUMA
4805400,48,05400,Capital Area COG (Southwest)--Hays County PUMA
4805309,48,05309,"Travis County (West, South & Outside Austin City) PUMA"
4803700,48,03700,Heart of Texas COG (Outside McLennan County) & Navarro County PUMA
4802515,48,02515,Tarrant County (West)--Fort Worth City (West) PUMA
4803200,48,03200,Rio Grande COG & Permian Basin Regional Planning Commission (West) PUMA
4800400,48,00400,South Plains Association of Governments (Outside Lubbock County) PUMA
4800100,48,00100,Panhandle Regional Planning Commission (Outside Potter & Randall Counties) PUMA
4800600,48,00600,North Texas Regional Planning Commission (Outside Wichita County) & Wise County PUMA
4800700,48,00700,North Texas Regional Planning Commission--Wichita County--Wichita Falls City PUMA
4800800,48,00800,"Texoma COG--Grayson, Cooke & Fannin Counties PUMA"
4801000,48,01000,Ark-Tex COG (West) PUMA
4801100,48,01100,Ark-Tex COG (East)--Bowie & Cass Counties PUMA
4801200,48,01200,"East Texas COG (Northeast)--Harrison, Upshur & Marion Counties PUMA"
4801700,48,01700,"East Texas COG (Southeast)--Rusk, Cherokee & Panola Counties PUMA"
4804100,48,04100,Deep East Texas COG (East) PUMA
4804200,48,04200,Orange & Hardin Counties PUMA
4804302,48,04302,Jefferson County (Outside Beaumont City)--Port Arthur City PUMA
4804400,48,04400,Houston-Galveston Area Council--Liberty & Chambers Counties PUMA
4804701,48,04701,"Galveston County (Central, South & East)--Galveston, Texas City & La Marque Cities PUMA"
4804803,48,04803,Houston-Galveston Area Council--Brazoria County (Southwest)--Lake Jackson City PUMA
4805000,48,05000,Houston-Galveston Area Council (West) PUMA
4803400,48,03400,"Central Texas COG (West), Burnet & Llano Counties PUMA"
4802700,48,02700,West Central Texas COG--Taylor County--Abilene City PUMA
4802516,48,02516,Tarrant County (Northwest)--Fort Worth (Northwest) & Saginaw Cities PUMA
4802003,48,02003,Denton County (South Central)--Flower Mound Town & Highland Village City PUMA
4802005,48,02005,Denton County (Central)--Denton (Central) & Corinth Cities PUMA
4801800,48,01800,East Texas COG (Southwest)--Henderson & Anderson Counties PUMA
4804624,48,04624,Harris County (Northeast)--Houston City (Far Northeast) PUMA
4804606,48,04606,"Houston (East), Galena Park, Jacinto Cities & Cloverleaf PUMA"
4804620,48,04620,Houston (Southeast) & Webster Cities PUMA
4804801,48,04801,Houston-Galveston Area Council--Brazoria County (North)--Pearland City PUMA
4804617,48,04617,Houston City (South)--Between Loop I-610 & Beltway TX-8 PUMA
4805908,48,05908,San Antonio City (West)--Between Loop TX-1604 & Loop I-410 PUMA
4805914,48,05914,Bexar County (Northwest)--San Antonio (Far Northwest) & Helotes Cities PUMA
4805800,48,05800,Alamo Area COG (Northeast)--Comal County PUMA
4801904,48,01904,"Collin County (South Central)--Allen, Murphy, Plano (East) & Parker Cities PUMA"
4802301,48,02301,Dallas County (Northeast)--Rowlett & Garland (Northeast) Cities PUMA
4801400,48,01400,Kaufman County PUMA
4801502,48,01502,East Texas COG (Central)--Smith County (West)--Tyler City PUMA
4806805,48,06805,Hidalgo County (Central)--McAllen City PUMA
4803000,48,03000,Permian Basin Regional Planning Commission (Central)--Midland County--Midland City PUMA
4800502,48,00502,South Plains Association of Governments--Lubbock County--Lubbock City (Outer) PUMA
4802600,48,02600,West Central Texas COG (Outside Taylor County) PUMA
4802006,48,02006,Denton County (North & West)--Denton City (Outer) PUMA
4801907,48,01907,Collin County (East) PUMA
4800900,48,00900,"Hunt & Rockwall Counties--Rockwall, Greenville & Dallas (Far Northeast) Cities PUMA"
4801600,48,01600,East Texas COG (Central)--Gregg County--Longview City PUMA
4804000,48,04000,Deep East Texas COG (Central)--Angelina & Nacogdoches Counties PUMA
4804802,48,04802,Houston-Galveston Area Council--Brazoria County (Central)--Alvin City PUMA
4806602,48,06602,Coastal Bend COG--Nueces County (Central)--Corpus Christi City (North Central) PUMA
4806603,48,06603,Coastal Bend COG--Nueces County (Central)--Corpus Christi City (South Central) PUMA
4806802,48,06802,Hidalgo County (East)--Alamo & Donna Cities PUMA
4806804,48,06804,Hidalgo County (North Central)--Edinburg City PUMA
4806100,48,06100,Alamo Area COG (Southwest) PUMA
4806000,48,06000,Alamo Area COG (Northwest) & Blanco County PUMA
4801906,48,01906,Collin County (Northwest)--Frisco City (East) & Prosper Town PUMA
4806900,48,06900,Coastal Bend COG (Southeast) & Willacy County PUMA
4803306,48,03306,El Paso City (Northwest) PUMA
4803305,48,03305,El Paso City (North) PUMA
4803301,48,03301,El Paso County (Outside El Paso City)--Socorro & Horizon Cities PUMA
4806701,48,06701,Cameron County (East)--Brownsville City (North) PUMA
4800501,48,00501,South Plains Association of Governments--Lubbock County--Lubbock City (Central) PUMA
4802512,48,02512,Fort Worth City (North Central) & Haltom City (North)--Inside Loop I-820 PUMA
4802511,48,02511,Fort Worth City (North)--East of I-35W & West of US-377 PUMA
4802510,48,02510,Tarrant County (North)--North Richland Hills (North) & Keller Cities PUMA
4802501,48,02501,"Tarrant County (Northeast)--Grapevine, Southlake & Colleyville Cities PUMA"
4802002,48,02002,Denton County (Southeast)--Lewisville City PUMA
4801902,48,01902,Collin County (Southwest)--Plano City (West) PUMA
4801901,48,01901,"Collin County (Southwest)--Dallas (North), Plano (South) & Richardson (North) Cities PUMA"
4802308,48,02308,Dallas County (Northeast)--Garland (Northwest) & Richardson (East) Cities PUMA
4804502,48,04502,Houston-Galveston Area Council--Montgomery County (West)--Conroe City (West) PUMA
4804607,48,04607,Houston City (Northeast)--Between Loop I-610 & Beltway TX-8 PUMA
4804601,48,04601,Houston City (North Central)--North of I-10 & Inside Loop I-610 PUMA
4805916,48,05916,"Bexar County (Northeast)--San Antonio (Northeast), Universal City & Converse Cities PUMA"
4805913,48,05913,"San Antonio (Northeast), Kirby & Windcrest Cities PUMA"
4805902,48,05902,San Antonio City (Northeast)--Inside Loop I-410 PUMA
4805905,48,05905,San Antonio City (West)--Inside Loop I-410 PUMA
4805915,48,05915,Bexar County (North)--San Antonio City (Far North) & Timberwood Park PUMA
4805308,48,05308,"Austin City (Southwest), Lost Creek & Barton Creek PUMA"
4805204,48,05204,Capital Area COG--Williamson County (West)--Cedar Park & Leander Cities PUMA
4805201,48,05201,Capital Area COG--Williamson County (North)--Georgetown (East) & Taylor Cities PUMA
4803502,48,03502,"Central Texas COG--Bell County (North, East & South)--Temple & Belton Cities PUMA"
4802102,48,02102,Johnson County PUMA
4802514,48,02514,Tarrant County (Southwest)--Fort Worth (Southwest) & Benbrook Cities PUMA
4802322,48,02322,"Dallas County (Northwest)--Irving (North), Coppell & Carrollton (Southwest) Cities PUMA"
4802001,48,02001,Denton County (Far Southeast)--Carrollton (North) & Dallas (North) Cities PUMA
4801903,48,01903,Collin County (Southwest)--Plano City (Central) PUMA
4802303,48,02303,Dallas County (East)--Mesquite City (Central & Southeast) PUMA
4802304,48,02304,Dallas County (Southeast)--Dallas City (Southeast) PUMA
4802101,48,02101,Ellis County PUMA
4804608,48,04608,Houston City (North) & Aldine--Between Loop I-610 & Beltway TX-8 PUMA
4804603,48,04603,"Houston City (South Central)--South of US-59, West of I-45 & Inside Loop I-610 PUMA"
4804616,48,04616,Houston City (Southwest)--Between Loop I-610 & Beltway TX-8 PUMA
4804904,48,04904,"Fort Bend County (North)--Mission Bend (Southwest), Cinco Ranch & Four Corners PUMA"
4804632,48,04632,Harris County (Far Northwest)--Katy City (Northeast) PUMA
4803602,48,03602,Brazos Valley COG--Brazos County--College Station & Bryan Cities PUMA
4805901,48,05901,San Antonio City (Central) PUMA
4805909,48,05909,San Antonio (Northwest) & Leon Valley Cities PUMA
4801300,48,01300,"East Texas COG (Northwest)--Van Zandt, Wood, Camp & Rains Counties PUMA"
4803900,48,03900,Deep East Texas COG (West) & Walker County PUMA
4802314,48,02314,Dallas City (East Central)--South of I-30 & East of I-35E PUMA
4802505,48,02505,Tarrant County (Southeast)--Mansfield (North) & Arlington (Southwest) Cities PUMA
4802319,48,02319,Dallas County (West)--Grand Prairie (Central) & Dallas (Southwest) Cities PUMA
4806703,48,06703,Cameron County (South)--Brownsville City (Central) PUMA
4806702,48,06702,Cameron County (West)--Harlingen & San Benito Cities PUMA
4806801,48,06801,Hidalgo County (Southeast)--Weslaco & Mercedes Cities PUMA
4806803,48,06803,"Hidalgo County (South Central)--Pharr, San Juan & Hidalgo Cities PUMA"
4806806,48,06806,Hidalgo County (Southwest)--Mission City PUMA
4806807,48,06807,Hidalgo County (North & West) PUMA
4806400,48,06400,South Texas Development Council (South) & Coastal Bend COG (West) PUMA
4806302,48,06302,South Texas Development Council--Webb County (North & East)--Laredo City (Outer) PUMA
4806301,48,06301,South Texas Development Council (North)--Webb County--Laredo City (Central) PUMA
4806200,48,06200,Middle Rio Grande Development Council PUMA
4803303,48,03303,El Paso City (Southeast) PUMA
4803304,48,03304,El Paso City (Central) PUMA
4803302,48,03302,El Paso City (East) PUMA
4803100,48,03100,Permian Basin Regional Planning Commission (Central)--Ector County--Odessa City PUMA
4802800,48,02800,Concho Valley COG & Permian Basin Regional Planning Commission (East) PUMA
4800300,48,00300,Panhandle Regional Planning Commission--Randall County--Amarillo City (South) PUMA
4800200,48,00200,Panhandle Regional Planning Commission--Potter County--Amarillo City (North) PUMA
4805600,48,05600,Golden Crescent Regional Planning Commission (Southeast)--Victoria & Calhoun Counties PUMA
4806500,48,06500,Coastal Bend COG (Northeast) PUMA
4806601,48,06601,Coastal Bend COG--Nueces County--Corpus Christi City (Outer) PUMA
4805910,48,05910,San Antonio City (Northwest)--Between Loop TX-1604 & Loop I-410 PUMA
4805911,48,05911,"San Antonio City (North), Hollywood Park Town & Shavano Park City PUMA"
4805305,48,05305,Austin City (Northwest) PUMA
4803501,48,03501,Central Texas COG--Bell County (West)--Killeen & Harker Heights Cities PUMA
4803802,48,03802,"Heart of Texas COG--McLennan County--Waco (Outer), Hewitt & Robinson Cities PUMA"
4802509,48,02509,Fort Worth (Northeast) & Hurst (South) Cities--North of I-30 PUMA
4802502,48,02502,Tarrant County (East)--Euless (South & West) & Arlington (North) Cities PUMA
4802321,48,02321,Dallas County (Northwest)--Irving (Central) & Dallas (Northwest) Cities PUMA
4802302,48,02302,Dallas County (Northeast)--Garland City (South) PUMA
4804503,48,04503,Houston-Galveston Area Council--Montgomery County (South)--The Woodlands (North) PUMA
4804637,48,04637,"Houston City (West)--Westpark Tollway, West of Beltway TX-8 PUMA"
4802312,48,02312,"Dallas (West Central), University Park Cities & Highland Park Town PUMA"
4802311,48,02311,Dallas City (North)--South of I-635 & West of US-75 PUMA
4802316,48,02316,Dallas City (South Central)--North of I-20 & West of I-35E PUMA
4802318,48,02318,Dallas County (Southwest)--Cedar Hill & Duncanville Cities PUMA
4802315,48,02315,Dallas City (West Central)--East of Loop TX-12 & West of I-35E PUMA
4802313,48,02313,Dallas City (Downtown)--North of I-30 PUMA
4802504,48,02504,Tarrant County (Southeast)--Arlington (Southeast) & Grand Prairie (Southwest) Cities PUMA
4804610,48,04610,Houston City (North)--West of Aldine & Inside Beltway TX-8 PUMA
4804615,48,04615,Houston (Southwest) & Bellaire (Southeast) Cities--Between Loop I-610 & Beltway TX-8 PUMA
4804634,48,04634,Harris County (West)--Houston City (West)--North of US-90 & West of TX-6 PUMA
4804630,48,04630,Harris County (Far North)--Tomball City & The Woodlands (Southwest) PUMA
4804629,48,04629,"Harris County (North)--North of FM-1960, West of I-45 & East of TX-249 PUMA"
4804609,48,04609,Houston City (North)--South of Aldine & Inside Beltway TX-8 PUMA
4804614,48,04614,"Houston City (West)--Westpark Tollway, Between Loop I-610 & Beltway TX-8 PUMA"
4805203,48,05203,"Williamson County (South)--Austin City (Far North), Brushy Creek & Jollyville PUMA"
4802506,48,02506,Tarrant County (South Central)--Fort Worth City (Southeast)--South of I-20 PUMA
4802513,48,02513,Fort Worth City (South Central) & Edgecliff Village Town PUMA
4802508,48,02508,"Fort Worth City (East Central)--South of I-30, East of I-35W & Inside Loop I-820 PUMA"
4802320,48,02320,Dallas County (West)--Irving (South) & Grand Prairie (North) Cities PUMA
4802305,48,02305,Dallas (East) & Mesquite (West) Cities--South of I-30 & West of I-635 PUMA
4802317,48,02317,Dallas County (South)--DeSoto & Lancaster Cities PUMA
4805301,48,05301,"Travis County (Northeast)--Pflugerville, Manor Cities & Wells Branch PUMA"
4805304,48,05304,Austin City (Southeast) PUMA
4805202,48,05202,Capital Area COG--Williamson County (Southeast)--Round Rock City PUMA
4805303,48,05303,Austin City (Northeast) PUMA
4805302,48,05302,Austin City (North) PUMA
4803801,48,03801,Heart of Texas COG--McLennan County--Waco City (Central) PUMA
4802507,48,02507,Tarrant County (East)--Arlington City (West)--South of I-30 & East of Loop I-820 PUMA
4802503,48,02503,Tarrant County (East)--Arlington (East) & Grand Prairie (West Central) Cities PUMA
4802310,48,02310,"Dallas (Far North), Carrollton (Southeast) Cities & Addison Town--North of I-635 PUMA"
4802309,48,02309,Dallas (Far North) & Richardson (Southwest) Cities PUMA
4802307,48,02307,Dallas City (Northeast)--East of US-75 PUMA
4802306,48,02306,Dallas (Northeast) & Mesquite (North) Cities--North of I-30 & West of I-635 PUMA
4804301,48,04301,Jefferson County (North Central)--Beaumont City PUMA
4804623,48,04623,Harris County (East)--Baytown City PUMA
4804622,48,04622,"Harris County (East)--Deer Park, La Porte (North) Cities & Channelview PUMA"
4804621,48,04621,"Houston (Southeast), Pasadena (Southeast), La Porte (South) & Seabrook (East) Cities PUMA"
4804702,48,04702,Galveston County (Northwest)--League City & Friendswood City PUMA
4805500,48,05500,Golden Crescent Regional Planning Commission (North) & Wilson & Karnes Counties PUMA
4802900,48,02900,Concho Valley COG--Tom Green County--San Angelo City PUMA
4802200,48,02200,"North Central Texas COG (West)--Hood, Erath, Palo Pinto & Somervell Counties PUMA"
4802400,48,02400,Parker County PUMA
4802004,48,02004,"Denton County (East Central)--Frisco (West), The Colony & Little Elm Cities PUMA"
4801905,48,01905,Collin County (Central)--McKinney City PUMA
4801501,48,01501,East Texas COG (Central)--Smith County (Outside Tyler City) PUMA
4804605,48,04605,Harris County (Southeast)--Pasadena City (North & Central)--Inside Beltway TX-8 PUMA
4804905,48,04905,Fort Bend County (West & South) PUMA
4805907,48,05907,Bexar County (South)--San Antonio City (Far South) PUMA
4804627,48,04627,Harris County (Far North)--Spring PUMA
4804626,48,04626,"Harris County (North)--Houston City (North)--I-45, Between Beltway TX-8 & FM-1960 PUMA"
4804604,48,04604,Houston City (West Central)--South of I-10 & Inside Loop I-610 PUMA
4804638,48,04638,Houston City (Southwest)--East of TX-6 & West of Beltway TX-8 PUMA
4804635,48,04635,Houston City (West)--South of I-10 & West of TX-6 PUMA
4805912,48,05912,San Antonio City (Northeast)--Between Loop TX-1604 & Loop I-410 PUMA
4805904,48,05904,San Antonio City (Northwest)--Inside Loop I-410 PUMA
4805307,48,05307,Austin City (South) PUMA
4805306,48,05306,Austin City (Central) PUMA
4804636,48,04636,Houston City (West)--East of TX-6 & West of Beltway TX-8 PUMA
4804633,48,04633,Harris County (Northwest)--South of US-290 & West of TX-6 PUMA
4804628,48,04628,Harris County (Northwest)--Jersey Village City--Between Beltway TX-8 & FM-1960 PUMA
4804612,48,04612,Houston (West) & Spring Valley Village Cities--Between Loop I-610 & Beltway TX-8 PUMA
4804631,48,04631,Harris County (Northwest)--North of US-290 & North of FM-1960 PUMA
4804611,48,04611,Houston City (Northwest)--Between Loop I-610 & Beltway TX-8 PUMA
4804613,48,04613,Houston (West) & Hunters Creek Village Cities--Between Loop I-610 & Beltway TX-8 PUMA
4921001,49,21001,Southwest & South Central Utah (Outside Washington County)--Cedar City PUMA
4903001,49,03001,Tooele & Box Elder Counties PUMA
4905001,49,05001,"Cache, Summit, Morgan & Rich Counties PUMA"
4913001,49,13001,Southeast Utah & Uintah Basin Region PUMA
4953001,49,53001,Washington County--St. George City PUMA
4949004,49,49004,"Utah County (East)--Spanish Fork, Springville, Lehi (Northeast) & Highland Cities PUMA"
4949001,49,49001,"Utah County (West)--Saratoga Springs, Payson & Lehi (Southwest) Cities PUMA"
4957001,49,57001,"Weber County (West)--Roy, North Ogden, Ogden (Northwest) & West Haven Cities PUMA"
4957002,49,57002,Weber County (East)--Ogden (Southeast) & South Ogden Cities PUMA
4935008,49,35008,"Salt Lake County (Southeast)--Sandy (North), Cottonwood Heights & Midvale Cities PUMA"
4949002,49,49002,"Utah County (Central)--Orem, Pleasant Grove, American Fork & Lindon Cities PUMA"
4949003,49,49003,Utah County (Central)--Provo City PUMA
4935006,49,35006,"Salt Lake County--West Jordan (West), Herriman & South Jordan (West) Cities PUMA"
4935001,49,35001,"Salt Lake County (Northwest)--Salt Lake City (West), West Valley City (West) & Magna PUMA"
4911001,49,11001,"Davis County (North)--Layton, Clearfield, Kaysville, Syracuse & Clinton Cities PUMA"
4911002,49,11002,"Davis County (South)--Bountiful, Farmington & North Salt Lake Cities PUMA"
4935002,49,35002,Salt Lake County (Northeast)--Salt Lake City (East) PUMA
4935005,49,35005,"Salt Lake County (East Central)--Murray (East), Holladay Cities & Millcreek PUMA"
4935009,49,35009,Salt Lake County (South & East Central)--Draper (Northwest) & Sandy (South) Cities PUMA
4935003,49,35003,"Salt Lake County--West Valley City (Central), Salt Lake City (South Central) & Kearns PUMA"
4935007,49,35007,"Salt Lake County--West Jordan (East), South Jordan (East) & Riverton Cities PUMA"
4935004,49,35004,"Salt Lake County--West Valley City (East), Taylorsville & Murray (West) Cities PUMA"
5000100,50,00100,"Northwest Vermont--Chittenden, Franklin & Grand Isle Counties--Burlington City PUMA"
5000200,50,00200,"Northeast Vermont--Washington, Caledonia, Orleans, Lamoille & Essex Counties PUMA"
5000300,50,00300,"Southeast Vermont--Windsor, Windham & Orange Counties PUMA"
5000400,50,00400,"Southwest Vermont--Rutland, Bennington & Addison Counties PUMA"
5151105,51,51105,Southside Planning District Commission & Commonwealth Regional Council PUMA
5151097,51,51097,West Piedmont Planning District Commission PUMA
5151087,51,51087,Rappahannock-Rapidan Regional Commission PUMA
5151244,51,51244,Prince William County (North & West)--Linton Hall & Gainesville PUMA
5151206,51,51206,"James City, York Counties, Williamsburg & Poquoson Cities PUMA"
5151186,51,51186,Hampton City PUMA
5151154,51,51154,Norfolk City (Northeast) PUMA
5155001,51,55001,Chesapeake City (Northeast) PUMA
5151044,51,51044,"Roanoke Valley-Alleghany Regional Commission (Roanoke, Salem Cities & Vinton Town) PUMA"
5159307,51,59307,Fairfax County (Northwest)--Reston (North) & Franklin Farm PUMA
5159305,51,59305,"Fairfax County (North Central)--Vienna Town, Oakton & Fair Oaks (East) PUMA"
5159306,51,59306,"Fairfax County (South Central)--Springfield (South), West Springfield & Franconia PUMA"
5151165,51,51165,Virginia Beach City (Central) PUMA
5151155,51,51155,Portsmouth & Norfolk (Southwest) Cities PUMA
5151095,51,51095,"Virginia's Region 2000 (North)--Bedford, Amherst, Appomattox Counties & Bedford City PUMA"
5151089,51,51089,Thomas Jefferson Planning District Commission (South & East) PUMA
5151090,51,51090,Thomas Jefferson Planning District Commission (North) PUMA
5151245,51,51245,"Manassas, Manassas Park Cities & Prince William County (Central)--Buckhall & Sudley PUMA"
5151215,51,51215,"Hanover, Powhatan, Goochland, New Kent, King William & Charles City Counties PUMA"
5151175,51,51175,Newport News City PUMA
5151096,51,51096,Virginia's Region 2000 (South)--Campbell County & Lynchburg City PUMA
5104103,51,04103,Chesterfield County (West)--Brandermill & Woodlake PUMA
5151224,51,51224,"Henrico County (South & East)--Highland Springs, East Highland Park & Glen Allen PUMA"
5104101,51,04101,Chesterfield County (East)--James River Region PUMA
5104102,51,04102,Chesterfield County (Central)--Chester & Rockwood PUMA
5151235,51,51235,Richmond City PUMA
5151225,51,51225,"Henrico County (West)--Tuckahoe, Short Pump & Wyndham PUMA"
5159309,51,59309,Fairfax County (West Central)--Centreville (North & West) & Chantilly (South & West) PUMA
5159301,51,59301,"Fairfax County (East Central)--Annandale, West Falls Church & Bailey's Crossroads PUMA"
5159303,51,59303,Fairfax County (Central) & Fairfax City--Burke PUMA
5110703,51,10703,Loudoun County (West & South)--Leesburg Town PUMA
5110702,51,10702,Loudoun County (East Central)--Ashburn (Southwest/Belmont Ridge) & Dulles Airport PUMA
5110701,51,10701,Loudoun County (Northeast)--Sterling & Ashburn (Northeast/Ashburn Village) PUMA
5159308,51,59308,Fairfax County (Northeast)--McLean & Idylwood PUMA
5101301,51,01301,Arlington County (North) PUMA
5101302,51,01302,Arlington County (South) PUMA
5151255,51,51255,Alexandria City PUMA
5159302,51,59302,"Fairfax County (Southeast)--Woodlawn, Rose Hill & Mount Vernon PUMA"
5159304,51,59304,Fairfax County (Southwest)--Centreville (Southeast) & Lorton PUMA
5151246,51,51246,"Prince William County (Southeast)--Dale City, Lake Ridge & Woodbridge PUMA"
5151115,51,51115,George Washington Regional Commission (North) PUMA
5151120,51,51120,George Washington Regional Commission (South) PUMA
5151125,51,51125,"Middle Peninsula, Northern Neck & Accomack-Northampton Planning District Commissions PUMA"
5151164,51,51164,Virginia Beach City (North) PUMA
5151167,51,51167,Virginia Beach City (South) PUMA
5155002,51,55002,Chesapeake City (South & West) PUMA
5151145,51,51145,"Isle of Wight, Southampton Counties, Suffolk & Franklin Cities PUMA"
5151135,51,51135,Crater Planning District Commission PUMA
5151010,51,51010,LENOWISCO & Cumberland Plateau Planning District Commissions PUMA
5151020,51,51020,Mount Rogers Planning District Commission PUMA
5151040,51,51040,New River Valley Planning District Commission PUMA
5151045,51,51045,Roanoke Valley-Alleghany Regional Commission (Outside Roanoke & Salem Cities) PUMA
5151080,51,51080,Central Shenandoah Planning District Commission (Southwest) PUMA
5151110,51,51110,Central Shenandoah Planning District Commission (Northeast) PUMA
5151085,51,51085,Northern Shenandoah Valley Regional Commission (South) PUMA
5151084,51,51084,Northern Shenandoah Valley Regional Commission (North) PUMA
5310200,53,10200,"Skagit, Island & San Juan Counties PUMA"
5310100,53,10100,Whatcom County--Bellingham City PUMA
5310400,53,10400,"Stevens, Okanogan, Pend Oreille & Ferry Counties PUMA"
5310504,53,10504,Spokane County (Outer)--Cheney City PUMA
5310503,53,10503,Spokane County (East Central)--Greater Spokane Valley City PUMA
5310600,53,10600,"Whitman, Asotin, Adams, Lincoln, Columbia & Garfield Counties PUMA"
5310703,53,10703,"Walla Walla, Benton (Outer) & Franklin (Outer) Counties PUMA"
5311000,53,11000,"Lewis, Klickitat & Skamania Counties PUMA"
5311502,53,11502,Pierce County (Northwest)--Peninsula Region & Tacoma City (West) PUMA
5311612,53,11612,"King County (Far Southwest)--Federal Way, Des Moines Cities & Vashon Island PUMA"
5311701,53,11701,"Snohomish County (Southwest)--Edmonds, Lynnwood & Mountlake Terrace Cities PUMA"
5311702,53,11702,Snohomish County (West Central)--Mukilteo & Everett (Southwest) Cities PUMA
5311703,53,11703,Snohomish County (Central)--Everett City (Central & East) & Eastmont PUMA
5311705,53,11705,Snohomish County (Central & Southeast)--Lake Stevens & Monroe Cities PUMA
5311103,53,11103,"Clark County (Southeast)--Vancouver (East), Camas & Washougal Cities PUMA"
5311101,53,11101,Clark County (Southwest)--Vancouver City (West & Central) PUMA
5311104,53,11104,Clark County (North)--Battle Ground City & Orchards PUMA
5311200,53,11200,"Cowlitz, Pacific & Wahkiakum Counties PUMA"
5311300,53,11300,Grays Harbor & Mason Counties PUMA
5311900,53,11900,Clallam & Jefferson Counties PUMA
5310300,53,10300,Chelan & Douglas Counties PUMA
5310502,53,10502,Spokane County (South Central)--Spokane City (South) PUMA
5310701,53,10701,"Benton & Franklin Counties--Pasco, Richland (North) & West Richland Cities PUMA"
5310702,53,10702,Benton County (East Central)--Kennewick & Richland (South) Cities PUMA
5310902,53,10902,Yakima County (Outer)--Sunnyside & Grandview Cities PUMA
5311102,53,11102,Clark County (West Central)--Salmon Creek & Hazel Dell PUMA
5311801,53,11801,Kitsap County (North)--Bainbridge Island City & Silverdale PUMA
5311706,53,11706,Snohomish County (North)--Marysville & Arlington Cities PUMA
5310800,53,10800,Grant & Kittitas Counties PUMA
5310901,53,10901,Yakima County (Central)--Greater Yakima City PUMA
5311402,53,11402,Thurston County (Outer) PUMA
5311802,53,11802,Kitsap County (South)--Bremerton & Port Orchard Cities PUMA
